trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1366,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.912745627431832,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1367,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.744482072480864,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1368,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.65800902957328,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1369,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.90138722006723,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1370,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.648458098133737,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1371,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.64074760690594,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1372,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.216921076093193,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1373,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.820437705434432,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1374,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.527416350024993,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1375,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.8024842295004,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1376,False,"{'a': 0.5, 'e': 1.0}",30,0,-52.25403761693566,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1377,False,"{'a': 0.5, 'e': 1.0}",30,0,-47.56915111557121,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.5, 'e': 1.0}",35,0,-15.059773045776769,"{0: 23, 1: 12, 2: 0, 3: 0, 4: 0}",0
1379,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.145808085858015,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1380,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.998424176062535,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1381,False,"{'a': 0.5, 'e': 1.0}",30,0,-44.46397220920587,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1382,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.817657384345125,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1383,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.365882046924007,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1384,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.833312474750812,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1385,False,"{'a': 0.5, 'e': 1.0}",20,0,-3.8737071940474928,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1386,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.53571759206575,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1387,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.638998210278586,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1388,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.8199569573204,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1389,False,"{'a': 0.5, 'e': 1.0}",20,0,3.7177484926965056,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1390,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.553563779052224,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1391,False,"{'a': 0.5, 'e': 1.0}",20,0,-42.78753775252604,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1392,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.958554562090436,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1393,False,"{'a': 0.5, 'e': 1.0}",30,0,-29.393884022873355,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1394,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.86793440748995,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1395,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.38534210186911,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1396,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.52363678198714,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1397,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.569174297716925,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1398,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.914181601335287,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1399,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.29636908028215,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1400,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.857277721945469,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1401,False,"{'a': 0.5, 'e': 1.0}",30,0,-19.545077112607526,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1402,False,"{'a': 0.5, 'e': 1.0}",35,0,-34.19547306113537,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
1403,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.08704039194831,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.5, 'e': 1.0}",30,0,-31.543270019081145,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1405,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.371177747803344,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1406,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.75083469392365,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1407,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.60562468748779,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1408,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.389303763930805,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1409,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.50441572052626,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1410,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.55313957402148,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1411,False,"{'a': 0.5, 'e': 1.0}",20,0,-44.62001743851407,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1412,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.72742862155515,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1413,False,"{'a': 0.5, 'e': 1.0}",35,0,-27.19452620323709,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.5, 'e': 1.0}",35,0,-15.638408253820641,"{0: 25, 1: 10, 2: 0, 3: 0, 4: 0}",0
1415,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.21570597035187,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1416,False,"{'a': 0.5, 'e': 1.0}",25,0,-11.683068702480396,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1417,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.560376457147974,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1418,False,"{'a': 0.5, 'e': 1.0}",25,0,-46.077151592526306,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1419,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.309658715576315,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1420,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.657434983248177,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1421,False,"{'a': 0.5, 'e': 1.0}",35,0,-29.28124192851398,"{0: 23, 1: 12, 2: 0, 3: 0, 4: 0}",0
1422,False,"{'a': 0.5, 'e': 1.0}",25,0,-17.89323957466064,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1423,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.905301064495053,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1424,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.238581777112172,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1425,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.184848064217547,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1426,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.53782354437131,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1427,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.2432081144764595,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1428,False,"{'a': 0.5, 'e': 1.0}",20,0,7.0969203160276315,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1429,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.876425964511228,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1430,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.035992348962516,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1431,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.73944878839504,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1432,False,"{'a': 0.5, 'e': 1.0}",30,0,-33.3049369828747,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1433,False,"{'a': 0.5, 'e': 1.0}",30,0,-52.14148396285208,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1434,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.178118124675473,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1435,False,"{'a': 0.5, 'e': 1.0}",25,0,-42.42944172411389,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1436,False,"{'a': 0.5, 'e': 1.0}",25,0,-17.183615862306368,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1437,False,"{'a': 0.5, 'e': 1.0}",20,0,-48.17822974993531,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
1438,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.629937526978106,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1439,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.871135094587395,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.187937904173065,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1441,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.741220731809449,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1442,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.14395887307328,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1443,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.61463131730619,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1444,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.579715109978018,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1445,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.534056152396996,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1446,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.270742084443048,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1447,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.24448778754546,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1448,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.850010011934735,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1449,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.676421008797468,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1450,False,"{'a': 0.5, 'e': 1.0}",30,0,-31.219524422093016,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1451,False,"{'a': 0.5, 'e': 1.0}",25,0,-34.30910113619681,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1452,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.9015914915044,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1453,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.308751928107746,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1454,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.27863213503297,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1455,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.346388196373509,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1456,False,"{'a': 0.5, 'e': 1.0}",30,0,-58.713367397130625,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1457,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.675913920124604,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1458,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.638492071679682,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1459,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.213913431053676,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1460,False,"{'a': 0.5, 'e': 1.0}",25,0,1.4291600838282914,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
1461,False,"{'a': 0.5, 'e': 1.0}",30,0,-26.47686239180291,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1462,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.412305176760922,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1463,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.601456978471127,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1464,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.61079777930191,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1465,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.12859320764767,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1466,False,"{'a': 0.5, 'e': 1.0}",30,0,-36.506433115695046,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1467,False,"{'a': 0.5, 'e': 1.0}",30,0,-23.957822756410792,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1468,False,"{'a': 0.5, 'e': 1.0}",30,0,-38.92384012775104,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1469,False,"{'a': 0.5, 'e': 1.0}",25,0,2.437045875797706,"{0: 20, 1: 5, 2: 0, 3: 0, 4: 0}",0
1470,False,"{'a': 0.5, 'e': 1.0}",25,0,-58.8452543210953,"{0: 10, 1: 15, 2: 0, 3: 0, 4: 0}",0
1471,False,"{'a': 0.5, 'e': 1.0}",25,0,-46.638377065412655,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1472,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.052763200215104,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1473,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.3954505693156,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1474,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.57617071698917,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1475,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.77226300336169,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1476,False,"{'a': 0.5, 'e': 1.0}",25,0,-20.281231774580043,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1477,False,"{'a': 0.5, 'e': 1.0}",25,0,-50.44949903559363,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1478,False,"{'a': 0.5, 'e': 1.0}",25,0,-33.1758528072708,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1479,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.738817280537447,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1480,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.2009596944305,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1481,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.26829879144944,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1482,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.863857625954782,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1483,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.19891484010421,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1484,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.523336994995987,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1485,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.34166325410535,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
1486,False,"{'a': 0.5, 'e': 1.0}",20,0,-1.003221252088823,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1487,False,"{'a': 0.5, 'e': 1.0}",30,0,-58.98031851677191,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1488,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.32436180478564,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1489,False,"{'a': 0.5, 'e': 1.0}",20,0,3.4037551266893726,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1490,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.210766486512567,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1491,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.816446982500068,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1492,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.24002721636535,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1493,False,"{'a': 0.5, 'e': 1.0}",30,0,-27.453210896004613,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1494,False,"{'a': 0.5, 'e': 1.0}",30,0,-33.09458572352776,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1495,False,"{'a': 0.5, 'e': 1.0}",25,0,-49.84136634959781,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1496,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.21603999244952,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1497,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.27142707068266,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1498,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.044507770653542,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1499,False,"{'a': 0.5, 'e': 1.0}",20,0,-41.39829773611842,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1500,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.14109247693314,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1501,False,"{'a': 0.5, 'e': 1.0}",30,0,-27.759940371167794,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1502,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.735316333996877,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1503,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.33748275349603,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1504,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.72232744810059,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1505,False,"{'a': 0.5, 'e': 1.0}",30,0,-41.825081047618596,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1506,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.735593021366686,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1507,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.80768338377916,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
1508,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.062560587058954,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1509,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.599978689953968,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1510,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.77723740399843,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1511,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.83014874126854,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1512,False,"{'a': 0.5, 'e': 1.0}",25,0,-44.54962785024538,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1513,False,"{'a': 0.5, 'e': 1.0}",30,0,-11.423556009595368,"{0: 21, 1: 9, 2: 0, 3: 0, 4: 0}",0
1514,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.50174180728826,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1515,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.53735807015246,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1516,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.62116177803128,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1517,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.580280763613644,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1518,False,"{'a': 0.5, 'e': 1.0}",25,0,-12.089218892552026,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1519,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.914352809968822,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1520,False,"{'a': 0.5, 'e': 1.0}",20,0,-13.638209050457375,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1521,False,"{'a': 0.5, 'e': 1.0}",35,0,-59.00700286859805,"{0: 18, 1: 17, 2: 0, 3: 0, 4: 0}",0
1522,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.628773886034217,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1523,False,"{'a': 0.5, 'e': 1.0}",30,0,-41.70272357953383,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1524,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.472261943061778,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1525,False,"{'a': 0.5, 'e': 1.0}",25,0,-46.39866098519625,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1526,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.183494723388705,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1527,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.279651527037576,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1528,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.28423710007834,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1529,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.78939411717002,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1530,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.94048492333343,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1531,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.694259492520374,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1532,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.33462017994952,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1533,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.442211855896694,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1534,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.888653261830346,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1535,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.570692877968696,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1536,False,"{'a': 0.5, 'e': 1.0}",30,0,-18.424593821296483,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1537,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.301001292380924,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1538,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.08558593385144,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1539,False,"{'a': 0.5, 'e': 1.0}",30,0,-42.72028637198443,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1540,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.424407664492662,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1541,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.356110627051187,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1542,False,"{'a': 0.5, 'e': 1.0}",30,0,-35.87146762695105,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1543,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.82713769034672,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1544,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.531844198334525,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1545,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.645396350433252,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1546,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.27357247287616,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1547,False,"{'a': 0.5, 'e': 1.0}",20,0,-20.028536722531022,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1548,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.505922444809595,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1549,False,"{'a': 0.5, 'e': 1.0}",20,0,-26.500748695962525,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1550,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.024851490786002,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1551,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.874660522465753,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1552,False,"{'a': 0.5, 'e': 1.0}",25,0,-48.48372263075399,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1553,False,"{'a': 0.5, 'e': 1.0}",35,0,-29.74457396999231,"{0: 22, 1: 13, 2: 0, 3: 0, 4: 0}",0
1554,False,"{'a': 0.5, 'e': 1.0}",30,0,-21.73426700470716,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1555,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.23618716718432,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.196869737425686,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1557,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.39842436372737,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1558,False,"{'a': 0.5, 'e': 1.0}",30,0,-42.3295090013994,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
